payment_id,trip_id,payment_method,payment_date,amount,payment_status
3092,3092,credit card,2023/11/02 17:09:48,20.01,approved
3093,3093,google pay,2023/11/11 08:31:24,12.38,approved
3094,3094,debit card,2024/02/20 19:05:00,25.06,approved
3095,3095,google pay,2023/10/29 21:00:12,8.69,approved
3096,3096,paypal,2023/05/30 16:55:24,13.83,pending
3097,3097,credit card,2023/08/05 12:50:36,23.52,pending
3098,3098,apple pay,2024/03/21 12:36:12,19.73,approved
3099,3099,google pay,2023/07/05 21:57:48,7.15,approved
3100,3100,apple pay,2023/09/01 09:43:24,7.63,approved
3101,3101,apple pay,2023/11/11 14:02:36,9.33,approved
3102,3102,paypal,2023/01/09 15:57:48,9.45,approved
3103,3103,apple pay,2023/04/15 13:19:24,12.49,approved
3104,3104,google pay,2023/01/27 09:14:36,15.23,pending
3105,3105,paypal,2023/12/16 15:00:12,18.95,approved
3106,3106,credit card,2024/04/18 13:48:12,6.40,approved
3107,3107,debit card,2024/01/18 09:29:00,20.70,approved
3108,3108,paypal,2023/09/06 17:24:12,39.14,pending
3109,3109,debit card,2023/07/27 17:24:12,22.43,pending
3110,3110,debit card,2024/03/02 11:09:48,13.30,approved
3111,3111,debit card,2023/05/12 17:24:12,27.64,pending
3112,3112,apple pay,2023/10/19 19:05:00,14.86,approved
3113,3113,debit card,2023/01/22 10:12:12,25.04,approved
3114,3114,credit card,2024/04/29 14:02:36,15.44,approved
3115,3115,apple pay,2023/02/26 10:12:12,39.12,approved
3116,3116,credit card,2024/05/08 16:55:24,18.82,pending
3117,3117,paypal,2024/04/28 15:00:12,24.86,approved
3118,3118,paypal,2023/08/28 15:29:00,21.88,pending
3119,3119,debit card,2024/03/23 09:29:00,33.72,approved
3120,3120,debit card,2024/05/01 07:33:48,32.86,pending
3121,3121,debit card,2023/06/09 15:43:24,15.99,pending
3122,3122,apple pay,2023/05/27 13:33:48,31.98,approved
3123,3123,credit card,2023/01/19 13:05:00,7.44,approved
3124,3124,debit card,2023/01/15 16:41:00,11.27,approved
3125,3125,debit card,2023/06/24 18:21:48,25.93,pending
3126,3126,debit card,2024/05/23 11:53:00,9.29,approved
3127,3127,apple pay,2024/04/28 10:55:24,21.17,approved
3128,3128,apple pay,2023/08/01 13:48:12,21.83,pending
3129,3129,credit card,2024/01/15 10:12:12,24.85,approved
3130,3130,google pay,2023/07/21 08:02:36,37.41,pending
3131,3131,apple pay,2024/02/26 19:05:00,48.72,approved
3132,3132,credit card,2023/04/24 19:33:48,28.41,pending
3133,3133,paypal,2023/06/11 12:07:24,15.04,pending
3134,3134,paypal,2024/01/03 08:45:48,23.04,approved
3135,3135,debit card,2023/12/22 13:48:12,31.82,approved
3136,3136,debit card,2023/08/05 14:45:48,34.29,pending
3137,3137,apple pay,2024/03/17 15:14:36,16.11,approved
3138,3138,google pay,2024/05/22 16:55:24,36.67,pending
3139,3139,google pay,2023/03/19 10:12:12,23.25,approved
3140,3140,apple pay,2023/05/13 15:57:48,28.75,pending
3141,3141,credit card,2023/08/26 12:50:36,24.87,approved
3142,3142,credit card,2024/02/01 18:50:36,41.36,pending
3143,3143,apple pay,2024/03/25 08:31:24,28.53,approved
3144,3144,debit card,2024/02/29 13:33:48,26.03,approved
3145,3145,credit card,2024/03/22 19:19:24,37.36,approved
3146,3146,apple pay,2023/07/19 20:45:48,30.73,approved
3147,3147,apple pay,2023/01/10 11:53:00,11.84,approved
3148,3148,apple pay,2023/12/13 18:21:48,16.01,pending
3149,3149,google pay,2023/03/23 21:00:12,20.77,pending
3150,3150,credit card,2024/02/02 22:12:12,28.43,pending
3151,3151,debit card,2023/06/09 10:12:12,39.12,pending
3152,3152,google pay,2023/10/07 10:55:24,57.05,pending
3153,3153,paypal,2023/07/05 11:38:36,26.89,approved
3154,3154,debit card,2023/01/05 19:19:24,39.00,approved
3155,3155,apple pay,2023/05/30 13:33:48,28.46,approved
3156,3156,debit card,2023/06/16 20:02:36,23.26,approved
3157,3157,debit card,2024/01/05 19:48:12,26.23,approved
3158,3158,google pay,2023/05/16 11:38:36,14.94,approved
3159,3159,paypal,2023/05/03 16:55:24,41.99,approved
3160,3160,paypal,2024/04/18 15:57:48,13.12,pending
3161,3161,paypal,2023/09/13 08:17:00,11.80,pending
3162,3162,credit card,2024/05/01 18:50:36,14.66,pending
3163,3163,credit card,2023/04/05 07:33:48,24.85,approved
3164,3164,google pay,2023/04/19 10:12:12,22.09,pending
3165,3165,google pay,2024/04/30 16:26:36,42.04,approved
3166,3166,credit card,2023/04/26 18:07:24,50.99,pending
3167,3167,paypal,2024/04/17 11:09:48,11.36,pending
3168,3168,google pay,2024/02/05 22:26:36,24.33,pending
3169,3169,debit card,2023/03/08 20:45:48,24.80,approved
3170,3170,apple pay,2023/02/12 18:07:24,31.20,approved
3171,3171,google pay,2023/07/09 16:41:00,31.87,approved
3172,3172,paypal,2024/02/06 11:09:48,55.91,pending
3173,3173,google pay,2023/05/27 22:41:00,30.02,approved
3174,3174,google pay,2023/03/19 18:07:24,40.10,approved
3175,3175,apple pay,2023/05/30 15:29:00,18.50,approved
3176,3176,google pay,2023/12/20 11:09:48,30.51,pending
3177,3177,debit card,2023/05/28 15:43:24,9.52,approved
3178,3178,google pay,2023/05/29 15:29:00,12.98,approved
3179,3179,paypal,2023/04/30 15:57:48,41.24,pending
3180,3180,apple pay,2023/10/18 15:43:24,17.65,approved
3181,3181,google pay,2023/01/01 12:07:24,15.88,approved
3182,3182,apple pay,2023/02/13 12:21:48,27.52,approved
3183,3183,credit card,2024/05/16 19:05:00,25.15,approved
3184,3184,apple pay,2023/01/30 09:29:00,9.69,pending
3185,3185,google pay,2024/02/18 14:02:36,25.76,approved
3186,3186,apple pay,2024/03/06 17:53:00,15.11,pending
3187,3187,credit card,2023/10/14 07:48:12,39.38,approved
3188,3188,google pay,2023/04/30 09:29:00,46.25,approved
3189,3189,apple pay,2024/04/16 13:05:00,21.96,approved
3190,3190,paypal,2023/05/12 07:33:48,12.58,pending
3191,3191,google pay,2023/08/19 10:55:24,26.63,pending
3192,3192,apple pay,2024/02/10 12:21:48,14.13,approved
3193,3193,google pay,2023/04/25 13:48:12,30.32,approved
3194,3194,debit card,2023/08/25 16:12:12,21.09,pending
3195,3195,apple pay,2023/09/25 19:33:48,34.00,approved
3196,3196,paypal,2024/02/25 07:19:24,24.84,approved
3197,3197,google pay,2023/08/14 11:38:36,21.02,approved
3198,3198,paypal,2024/01/25 21:14:36,17.22,approved
3199,3199,google pay,2023/05/30 12:36:12,17.61,pending
3200,3200,paypal,2023/07/21 08:31:24,21.98,approved
3201,3201,google pay,2023/12/13 19:33:48,13.10,approved
3202,3202,debit card,2024/03/10 19:33:48,36.34,approved
3203,3203,google pay,2023/04/03 07:33:48,38.95,pending
3204,3204,credit card,2023/03/10 13:05:00,13.64,approved
3205,3205,google pay,2023/08/19 11:24:12,41.59,pending
3206,3206,google pay,2024/01/14 07:48:12,18.33,pending
3207,3207,debit card,2023/11/08 08:31:24,23.76,approved
3208,3208,paypal,2023/11/12 15:57:48,14.81,approved
3209,3209,credit card,2023/05/15 14:17:00,14.94,pending
3210,3210,apple pay,2024/04/22 13:05:00,43.79,pending
3211,3211,apple pay,2023/03/05 09:43:24,11.45,approved
3212,3212,debit card,2023/03/08 09:14:36,23.19,approved
3213,3213,credit card,2024/01/09 21:57:48,27.04,approved
3214,3214,credit card,2023/12/19 10:55:24,22.01,approved
3215,3215,apple pay,2024/03/17 11:38:36,41.72,approved
3216,3216,credit card,2023/08/28 17:53:00,25.81,pending
3217,3217,apple pay,2023/11/08 21:29:00,9.60,pending
3218,3218,debit card,2023/02/25 10:26:36,14.07,approved
3219,3219,apple pay,2023/07/03 08:45:48,32.85,approved
3220,3220,debit card,2023/11/08 06:50:36,30.34,approved
3221,3221,paypal,2023/07/27 14:31:24,11.26,pending
3222,3222,credit card,2024/04/04 22:41:00,11.48,approved
3223,3223,credit card,2023/09/19 10:41:00,26.44,approved
3224,3224,google pay,2024/01/11 19:05:00,39.05,approved
3225,3225,google pay,2023/03/01 07:05:00,26.67,approved
3226,3226,credit card,2023/05/23 17:09:48,23.11,approved
3227,3227,paypal,2023/12/01 09:57:48,53.42,approved
3228,3228,paypal,2023/04/13 18:50:36,45.17,approved
3229,3229,google pay,2024/02/10 11:53:00,31.04,approved
3230,3230,google pay,2023/06/06 20:02:36,44.98,approved
3231,3231,debit card,2023/06/24 13:33:48,25.76,approved
3232,3232,credit card,2023/07/21 17:38:36,24.33,approved
3233,3233,apple pay,2023/04/25 08:02:36,10.34,approved
3234,3234,apple pay,2023/09/16 15:57:48,27.46,approved
3235,3235,apple pay,2023/07/07 08:45:48,28.56,approved
3236,3236,credit card,2023/09/20 19:19:24,19.07,approved
3237,3237,google pay,2024/01/29 09:29:00,24.55,approved
3238,3238,debit card,2023/02/09 13:33:48,12.48,approved
3239,3239,apple pay,2023/08/20 10:12:12,25.11,approved
3240,3240,paypal,2023/03/10 21:43:24,27.50,approved
3241,3241,google pay,2024/05/21 10:41:00,21.18,approved
3242,3242,credit card,2023/02/27 07:48:12,22.10,approved
3243,3243,apple pay,2023/04/22 21:29:00,43.74,approved
3244,3244,apple pay,2023/09/03 19:33:48,8.92,approved
3245,3245,apple pay,2024/02/03 12:21:48,31.16,approved
3246,3246,google pay,2023/06/13 21:14:36,22.71,approved
3247,3247,google pay,2023/09/13 09:43:24,17.46,approved
3248,3248,apple pay,2024/02/08 17:24:12,30.15,approved
3249,3249,paypal,2023/05/27 15:57:48,14.83,approved
3250,3250,google pay,2023/02/03 15:00:12,8.68,pending
3251,3251,paypal,2023/05/18 17:53:00,33.80,approved
3252,3252,credit card,2023/04/10 07:19:24,28.55,approved
3253,3253,credit card,2024/03/30 10:26:36,47.37,approved
3254,3254,paypal,2023/06/17 18:21:48,24.67,approved
3255,3255,google pay,2024/03/02 15:57:48,11.21,approved
3256,3256,debit card,2023/06/16 06:50:36,12.46,approved
3257,3257,google pay,2024/02/01 11:24:12,47.45,approved
3258,3258,apple pay,2023/12/25 16:26:36,26.89,approved
3259,3259,paypal,2023/08/17 08:31:24,11.08,approved
3260,3260,apple pay,2024/04/17 18:21:48,24.81,approved
3261,3261,debit card,2023/06/20 21:00:12,49.80,approved
3262,3262,credit card,2023/09/07 16:12:12,36.53,approved
3263,3263,debit card,2024/01/09 11:09:48,10.65,approved
3264,3264,apple pay,2024/02/12 10:26:36,27.40,approved
3265,3265,credit card,2023/06/09 14:45:48,35.45,approved
3266,3266,google pay,2023/06/06 20:02:36,36.41,approved
3267,3267,debit card,2023/12/23 15:29:00,16.56,approved
3268,3268,apple pay,2024/03/24 15:00:12,28.49,approved
3269,3269,debit card,2023/08/12 09:00:12,34.04,approved
3270,3270,credit card,2023/04/26 21:14:36,40.16,approved
3271,3271,google pay,2023/08/02 17:53:00,49.92,approved
3272,3272,credit card,2024/03/13 13:33:48,37.26,approved
3273,3273,google pay,2024/01/02 13:48:12,34.41,approved
3274,3274,credit card,2023/07/12 08:31:24,18.54,approved
3275,3275,google pay,2023/09/06 13:48:12,21.23,approved
3276,3276,apple pay,2023/07/24 07:19:24,39.04,approved
3277,3277,paypal,2023/01/28 09:57:48,40.14,approved
3278,3278,google pay,2023/04/12 17:24:12,39.11,approved
3279,3279,google pay,2023/09/27 10:12:12,22.12,approved
3280,3280,google pay,2023/11/29 13:48:12,47.49,approved
3281,3281,paypal,2024/03/03 15:43:24,25.51,approved
3282,3282,paypal,2023/04/11 16:55:24,19.06,approved
3283,3283,credit card,2023/09/24 13:19:24,18.97,approved
3284,3284,apple pay,2023/04/19 07:05:00,15.89,approved
3285,3285,paypal,2023/03/06 08:17:00,16.88,approved
3286,3286,apple pay,2023/10/23 20:02:36,19.68,approved
3287,3287,debit card,2023/04/21 14:31:24,19.11,approved
3288,3288,debit card,2023/07/19 14:31:24,25.54,approved
3289,3289,apple pay,2023/02/07 15:57:48,10.67,approved
3290,3290,apple pay,2023/11/18 21:57:48,57.20,approved
3291,3291,paypal,2023/05/01 08:17:00,12.35,approved
3292,3292,google pay,2023/06/12 09:29:00,22.17,approved
3293,3293,paypal,2023/04/04 15:29:00,52.05,approved
3294,3294,apple pay,2023/08/15 22:12:12,55.62,approved
3295,3295,paypal,2024/04/21 18:07:24,14.82,approved
3296,3296,apple pay,2024/01/01 10:26:36,39.34,approved
3297,3297,paypal,2023/09/11 08:17:00,15.09,approved
3298,3298,credit card,2023/07/30 19:33:48,21.86,approved
3299,3299,credit card,2024/01/19 17:09:48,27.98,approved
3300,3300,paypal,2023/12/29 20:45:48,24.79,approved
3301,3301,paypal,2023/02/09 17:24:12,43.72,approved
3302,3302,paypal,2024/05/24 14:17:00,29.45,approved
3303,3303,paypal,2024/05/15 21:57:48,37.68,approved
3304,3304,google pay,2023/09/25 18:21:48,36.77,pending
3305,3305,credit card,2023/02/19 09:29:00,37.30,approved
3306,3306,debit card,2023/02/23 14:02:36,23.10,pending
3307,3307,google pay,2023/04/18 15:43:24,42.78,pending
3308,3308,credit card,2023/06/16 10:12:12,6.49,approved
3309,3309,apple pay,2023/10/09 15:57:48,55.64,approved
3310,3310,debit card,2023/07/15 08:45:48,19.32,approved
3311,3311,credit card,2023/02/11 18:21:48,8.90,pending
3312,3312,credit card,2023/12/21 12:07:24,17.88,pending
3313,3313,debit card,2023/06/12 11:38:36,39.29,pending
3314,3314,credit card,2023/06/22 08:45:48,45.02,approved
3315,3315,apple pay,2023/03/07 11:53:00,13.04,pending
3316,3316,apple pay,2023/05/13 10:12:12,17.70,approved
3317,3317,debit card,2023/12/26 20:45:48,13.62,approved
3318,3318,debit card,2023/01/01 18:36:12,27.21,approved
3319,3319,apple pay,2023/09/21 07:33:48,42.92,approved
3320,3320,paypal,2023/02/14 11:53:00,18.48,approved
3321,3321,google pay,2023/07/26 20:45:48,20.48,approved
3322,3322,debit card,2023/03/11 10:12:12,42.42,approved
3323,3323,apple pay,2023/11/28 10:41:00,23.47,approved
3324,3324,credit card,2023/03/29 20:02:36,28.74,approved
3325,3325,apple pay,2024/01/29 10:12:12,22.17,approved
3326,3326,debit card,2023/08/15 12:50:36,29.20,approved
3327,3327,apple pay,2024/02/06 08:17:00,40.09,approved
3328,3328,credit card,2024/02/25 16:26:36,39.19,approved
3329,3329,apple pay,2023/11/04 20:02:36,35.28,approved
3330,3330,paypal,2023/11/28 15:14:36,17.78,approved
3331,3331,google pay,2024/05/03 16:26:36,23.57,approved
3332,3332,debit card,2024/01/08 22:12:12,26.96,approved
3333,3333,credit card,2024/04/19 15:43:24,29.47,approved
3334,3334,credit card,2023/10/20 19:48:12,42.74,pending
3335,3335,debit card,2024/04/09 15:14:36,18.52,approved
3336,3336,apple pay,2024/02/12 08:31:24,56.98,approved
3337,3337,debit card,2023/05/31 17:09:48,54.83,approved
3338,3338,credit card,2024/05/15 15:00:12,30.06,approved
3339,3339,debit card,2023/07/29 12:36:12,9.47,approved
3340,3340,paypal,2023/08/31 08:02:36,16.88,approved
3341,3341,google pay,2024/02/14 22:12:12,21.86,approved
3342,3342,apple pay,2023/04/25 21:14:36,30.96,approved
3343,3343,paypal,2023/12/21 15:00:12,23.14,approved
3344,3344,credit card,2024/04/14 14:45:48,28.26,pending
3345,3345,debit card,2023/05/13 17:09:48,33.02,approved
3346,3346,credit card,2023/12/23 17:53:00,35.71,pending
3347,3347,credit card,2023/03/15 10:26:36,21.92,approved
3348,3348,credit card,2023/02/11 09:29:00,31.98,pending
3349,3349,credit card,2023/06/11 21:29:00,28.30,approved
3350,3350,apple pay,2023/06/05 15:14:36,17.49,approved
3351,3351,paypal,2023/02/20 20:45:48,14.06,approved
3352,3352,apple pay,2023/10/09 08:17:00,21.39,pending
3353,3353,apple pay,2023/07/04 22:41:00,17.13,pending
3354,3354,apple pay,2024/03/24 12:07:24,26.93,approved
3355,3355,credit card,2023/05/16 22:12:12,21.18,approved
3356,3356,apple pay,2023/07/23 22:12:12,19.73,approved
3357,3357,apple pay,2023/02/15 22:41:00,25.60,pending
3358,3358,paypal,2023/10/22 18:07:24,0.00,cancelled
3359,3359,google pay,2023/07/15 07:48:12,0.00,cancelled
3360,3360,credit card,2023/06/17 13:05:00,32.94,approved
3361,3361,google pay,2023/11/05 09:57:48,16.90,approved
3362,3362,apple pay,2023/10/05 21:29:00,9.42,approved
3363,3363,apple pay,2023/09/30 12:07:24,14.82,approved
3364,3364,apple pay,2023/09/07 18:36:12,21.18,approved
3365,3365,apple pay,2023/12/17 14:17:00,14.04,approved
3366,3366,google pay,2023/07/29 22:26:36,33.12,pending
3367,3367,google pay,2023/12/16 13:19:24,17.03,approved
3368,3368,debit card,2023/09/06 14:45:48,19.42,approved
3369,3369,paypal,2024/04/30 10:55:24,46.10,approved
3370,3370,debit card,2024/03/31 12:21:48,26.62,approved
3371,3371,paypal,2023/07/11 16:41:00,36.70,approved
3372,3372,paypal,2024/04/30 20:02:36,23.14,approved
3373,3373,credit card,2023/12/30 07:05:00,19.53,pending
3374,3374,google pay,2023/08/29 12:50:36,29.44,pending
3375,3375,credit card,2024/04/11 21:43:24,46.42,approved
3376,3376,credit card,2023/06/27 07:19:24,22.33,pending
3377,3377,debit card,2023/05/04 15:43:24,31.19,pending
3378,3378,credit card,2024/01/11 14:02:36,22.57,pending
3379,3379,credit card,2023/01/14 20:45:48,34.31,approved
3380,3380,credit card,2023/10/30 13:19:24,13.83,pending
3381,3381,google pay,2023/03/15 18:50:36,25.90,approved
3382,3382,debit card,2024/02/08 07:33:48,11.33,approved
3383,3383,credit card,2024/02/09 13:33:48,19.96,approved
3384,3384,debit card,2023/09/26 20:17:00,17.80,approved
3385,3385,apple pay,2023/09/07 19:05:00,11.28,approved
3386,3386,debit card,2023/05/20 22:12:12,24.37,approved
3387,3387,debit card,2023/03/03 11:38:36,17.60,pending
3388,3388,paypal,2023/11/09 21:00:12,26.44,approved
3389,3389,credit card,2023/01/22 07:33:48,28.74,approved
3390,3390,google pay,2023/09/28 16:26:36,15.22,approved
3391,3391,credit card,2024/03/11 12:50:36,17.15,approved
3392,3392,debit card,2023/06/18 18:36:12,13.07,approved
3393,3393,google pay,2023/07/19 21:57:48,33.06,approved
3394,3394,google pay,2024/05/20 20:45:48,14.15,approved
3395,3395,credit card,2023/08/30 20:02:36,29.46,pending
3396,3396,google pay,2023/07/01 20:17:00,12.78,pending
3397,3397,paypal,2023/08/17 09:29:00,16.20,approved
3398,3398,paypal,2023/11/16 15:57:48,35.50,approved
3399,3399,apple pay,2023/11/22 10:41:00,22.72,pending
3400,3400,paypal,2024/04/22 19:05:00,15.49,approved
3401,3401,paypal,2023/11/15 07:33:48,16.44,pending
3402,3402,debit card,2024/04/23 08:02:36,16.52,pending
3403,3403,google pay,2023/11/01 15:14:36,29.31,approved
3404,3404,credit card,2024/01/15 21:14:36,24.49,approved
3405,3405,paypal,2023/03/28 10:12:12,9.37,approved
3406,3406,paypal,2023/05/31 10:55:24,34.66,pending
3407,3407,credit card,2024/03/05 15:29:00,25.76,approved
3408,3408,google pay,2023/06/16 22:41:00,31.96,pending
3409,3409,paypal,2023/02/05 12:07:24,0.00,cancelled
3410,3410,debit card,2023/11/06 08:02:36,14.64,approved
3411,3411,paypal,2023/05/08 16:12:12,15.54,approved
3412,3412,google pay,2023/03/08 13:33:48,31.29,approved
3413,3413,paypal,2023/05/15 19:48:12,24.80,pending
3414,3414,paypal,2023/07/01 18:21:48,57.20,pending
3415,3415,apple pay,2023/06/11 12:07:24,16.06,approved
3416,3416,google pay,2024/03/01 11:38:36,16.58,approved
3417,3417,apple pay,2023/05/09 19:19:24,24.44,approved
3418,3418,paypal,2023/11/26 16:55:24,21.10,approved
3419,3419,paypal,2023/11/03 12:07:24,22.05,approved
3420,3420,apple pay,2023/07/04 13:33:48,55.65,pending
3421,3421,credit card,2024/05/20 07:19:24,14.29,pending
3422,3422,debit card,2023/04/01 20:31:24,54.50,approved
3423,3423,google pay,2023/10/09 07:33:48,35.51,approved
3424,3424,apple pay,2023/07/14 16:41:00,25.60,approved
3425,3425,google pay,2024/01/14 19:19:24,17.85,approved
3426,3426,debit card,2023/11/12 16:26:36,9.63,pending
3427,3427,credit card,2023/04/21 14:17:00,26.65,pending
3428,3428,apple pay,2023/05/05 07:48:12,34.71,approved
3429,3429,paypal,2023/05/28 20:02:36,20.04,approved
3430,3430,google pay,2024/04/13 15:57:48,17.44,pending
3431,3431,google pay,2023/05/30 09:57:48,6.81,pending
3432,3432,paypal,2023/09/15 11:24:12,27.30,approved
3433,3433,google pay,2024/05/11 08:45:48,42.62,pending
3434,3434,paypal,2023/03/30 14:02:36,25.85,approved
3435,3435,credit card,2023/12/12 16:26:36,18.84,pending
3436,3436,paypal,2023/07/01 22:26:36,41.61,pending
3437,3437,google pay,2023/12/07 22:26:36,12.96,approved
3438,3438,credit card,2023/05/18 17:09:48,54.60,pending
3439,3439,paypal,2023/07/10 17:38:36,42.72,pending
3440,3440,debit card,2023/01/21 21:00:12,10.21,approved
3441,3441,credit card,2024/04/11 22:12:12,34.22,pending
3442,3442,paypal,2023/08/25 22:41:00,13.25,pending
3443,3443,google pay,2023/06/15 21:29:00,23.45,pending
3444,3444,apple pay,2023/06/19 07:33:48,38.00,approved
3445,3445,paypal,2024/05/02 12:50:36,14.82,pending
3446,3446,apple pay,2023/02/17 16:55:24,36.37,approved
3447,3447,credit card,2024/01/27 20:02:36,19.83,approved
3448,3448,paypal,2024/05/18 20:31:24,27.22,pending
3449,3449,debit card,2023/11/30 21:57:48,18.86,pending
3450,3450,debit card,2023/09/20 11:09:48,50.82,approved
3451,3451,paypal,2023/07/22 21:57:48,14.32,pending
3452,3452,paypal,2024/02/27 14:17:00,16.84,approved
3453,3453,paypal,2023/02/28 10:41:00,20.26,pending
3454,3454,apple pay,2024/02/26 15:57:48,25.81,approved
3455,3455,debit card,2023/08/14 17:24:12,56.00,approved
3456,3456,apple pay,2023/05/14 07:33:48,48.53,approved
3457,3457,paypal,2023/01/19 19:33:48,23.67,approved
3458,3458,credit card,2023/11/09 15:00:12,52.22,approved
3459,3459,google pay,2024/03/23 18:21:48,48.44,approved
3460,3460,credit card,2023/04/29 22:26:36,13.79,approved
3461,3461,credit card,2023/06/23 11:38:36,24.86,approved
3462,3462,apple pay,2023/07/26 16:55:24,9.44,approved
3463,3463,paypal,2023/09/06 09:14:36,55.90,pending
3464,3464,credit card,2023/02/27 10:41:00,17.71,approved
3465,3465,debit card,2024/02/05 13:19:24,12.30,approved
3466,3466,debit card,2023/01/03 21:14:36,7.49,pending
3467,3467,debit card,2023/07/03 13:19:24,37.23,approved
3468,3468,apple pay,2024/03/15 08:45:48,16.80,approved
3469,3469,debit card,2023/10/16 16:41:00,9.40,approved
3470,3470,apple pay,2024/04/29 12:21:48,25.46,approved
3471,3471,paypal,2023/10/20 15:00:12,27.69,approved
3472,3472,paypal,2023/02/09 14:31:24,20.03,approved
3473,3473,credit card,2023/06/17 21:57:48,34.85,approved
3474,3474,paypal,2023/11/17 21:57:48,56.92,approved
3475,3475,credit card,2023/05/10 13:19:24,30.59,approved
3476,3476,google pay,2023/07/07 20:31:24,41.88,approved
3477,3477,apple pay,2023/04/04 20:31:24,10.51,pending
3478,3478,debit card,2024/04/23 07:05:00,17.11,approved
3479,3479,apple pay,2023/12/11 09:29:00,16.45,approved
3480,3480,debit card,2023/01/05 15:14:36,21.96,approved
3481,3481,debit card,2023/10/25 12:50:36,14.62,pending
3482,3482,credit card,2024/01/29 13:19:24,7.46,pending
3483,3483,google pay,2024/02/25 12:50:36,35.15,approved
3484,3484,paypal,2024/03/05 10:41:00,18.43,approved
3485,3485,paypal,2023/06/20 11:53:00,26.53,approved
3486,3486,credit card,2023/07/27 15:57:48,39.32,approved
3487,3487,google pay,2023/12/25 20:02:36,9.41,pending
3488,3488,credit card,2023/08/19 19:48:12,25.76,approved
3489,3489,google pay,2023/07/12 19:33:48,17.42,pending
3490,3490,google pay,2023/02/13 08:45:48,19.04,approved
3491,3491,credit card,2023/03/17 12:36:12,24.55,approved
3492,3492,credit card,2023/07/18 16:12:12,15.37,approved
3493,3493,google pay,2023/05/11 10:41:00,35.41,approved
3494,3494,paypal,2024/01/18 08:45:48,36.57,approved
3495,3495,paypal,2023/11/19 12:07:24,17.47,approved
3496,3496,paypal,2024/02/21 13:19:24,30.83,pending
3497,3497,apple pay,2023/12/19 11:09:48,51.03,approved
3498,3498,apple pay,2024/04/26 10:41:00,19.38,approved
3499,3499,credit card,2024/02/28 07:05:00,45.20,approved
3500,3500,paypal,2023/04/23 13:05:00,44.86,approved
3501,3501,apple pay,2023/08/24 22:12:12,28.69,approved
3502,3502,paypal,2023/04/14 12:21:48,7.40,approved
3503,3503,paypal,2023/01/25 11:38:36,21.98,approved
3504,3504,debit card,2024/03/20 17:53:00,7.02,approved
3505,3505,credit card,2024/05/23 13:19:24,12.94,approved
3506,3506,apple pay,2023/11/06 07:05:00,8.26,approved
3507,3507,paypal,2024/02/21 20:17:00,25.94,pending
3508,3508,credit card,2023/04/26 21:29:00,26.47,approved
3509,3509,paypal,2024/03/22 19:19:24,36.51,approved
3510,3510,debit card,2024/01/27 15:43:24,30.30,approved
3511,3511,paypal,2024/05/12 08:17:00,29.51,approved
3512,3512,debit card,2023/08/04 15:14:36,35.25,approved
3513,3513,google pay,2023/03/28 13:19:24,23.06,pending
3514,3514,debit card,2023/05/29 19:05:00,28.46,approved
3515,3515,apple pay,2023/09/30 14:17:00,41.58,approved
3516,3516,paypal,2023/04/14 11:09:48,22.60,pending
3517,3517,paypal,2023/06/26 09:29:00,7.58,pending
3518,3518,google pay,2023/07/12 09:14:36,17.30,pending
3519,3519,apple pay,2023/09/08 17:09:48,16.05,approved
3520,3520,google pay,2024/03/23 09:29:00,17.78,approved
3521,3521,debit card,2024/05/05 19:19:24,11.81,approved
3522,3522,credit card,2023/01/21 16:41:00,18.32,approved
3523,3523,debit card,2023/03/13 12:50:36,18.68,approved
3524,3524,google pay,2023/02/12 16:12:12,33.79,approved
3525,3525,apple pay,2024/04/08 14:02:36,41.63,approved
3526,3526,paypal,2023/04/14 19:33:48,21.02,approved
3527,3527,debit card,2023/08/04 07:48:12,9.46,approved
3528,3528,apple pay,2023/01/22 22:26:36,17.68,approved
3529,3529,debit card,2024/03/23 11:53:00,23.62,approved
3530,3530,credit card,2023/12/28 21:43:24,17.13,approved
3531,3531,google pay,2023/07/28 14:45:48,23.43,approved
3532,3532,paypal,2023/02/03 08:45:48,9.86,pending
3533,3533,credit card,2023/08/15 09:00:12,28.44,pending
3534,3534,credit card,2023/03/12 08:17:00,34.33,pending
3535,3535,apple pay,2023/09/10 16:41:00,8.31,pending
3536,3536,google pay,2023/10/08 22:26:36,34.82,approved
3537,3537,google pay,2024/02/18 18:36:12,24.92,approved
3538,3538,credit card,2023/09/14 14:02:36,55.78,pending
3539,3539,credit card,2023/05/15 11:38:36,9.52,approved
3540,3540,google pay,2023/06/30 19:05:00,29.31,approved
3541,3541,google pay,2023/10/23 12:21:48,32.83,approved
3542,3542,debit card,2023/11/21 10:26:36,36.56,approved
3543,3543,credit card,2023/12/02 08:02:36,25.64,approved
3544,3544,debit card,2023/12/11 18:36:12,30.38,approved
3545,3545,google pay,2023/05/16 12:07:24,13.62,approved
3546,3546,debit card,2023/04/24 15:00:12,34.08,approved
3547,3547,google pay,2023/03/09 15:43:24,35.55,approved
3548,3548,debit card,2024/04/18 10:12:12,42.44,approved
3549,3549,credit card,2023/12/10 10:12:12,44.03,approved
3550,3550,credit card,2023/01/13 18:21:48,8.14,approved
3551,3551,debit card,2023/07/22 18:36:12,24.49,approved
3552,3552,paypal,2023/10/24 07:33:48,52.23,approved
3553,3553,google pay,2023/04/23 10:26:36,16.46,approved
