trip_id,passenger_id,driver_id,vehicle_id,start_address_id,end_address_id,start_date,end_date,trip_status,pricing_id,miles_travelled
3465,648,204,125,3566,522,2024/02/05 13:26:24,2024/02/05 13:43:24,completed,1,8.64
3466,542,374,148,2152,2171,2023/01/03 21:21:36,2023/01/03 21:30:36,in_progress,1,4.63
3467,977,7,169,3355,647,2023/07/03 13:26:24,2023/07/03 14:04:24,completed,2,19.04
3468,742,168,205,1517,2607,2024/03/15 08:52:48,2024/03/15 09:07:48,completed,2,7.88
3469,391,346,282,2507,3759,2023/10/16 16:48:00,2023/10/16 17:00:00,completed,1,6.29
3470,469,166,178,1011,2673,2024/04/29 12:28:48,2024/04/29 13:07:48,completed,1,19.58
3471,1105,235,86,3455,2976,2023/10/20 15:07:12,2023/10/20 15:34:12,completed,2,13.99
3472,944,199,363,3256,2183,2023/02/09 14:38:24,2023/02/09 14:51:24,completed,3,6.98
3473,212,203,67,3412,3613,2023/06/17 22:04:48,2023/06/17 22:39:48,completed,2,17.94
3474,1237,7,396,2693,2659,2023/11/17 22:04:48,2023/11/17 22:48:48,completed,3,22.13
3475,1071,118,400,1885,2928,2023/05/10 13:26:24,2023/05/10 13:48:24,completed,3,11.21
3476,381,381,74,639,2294,2023/07/07 20:38:24,2023/07/07 21:21:24,completed,2,21.72
3477,30,213,139,750,3461,2023/04/04 20:38:24,2023/04/04 20:52:24,in_progress,1,7.16
3478,1087,386,258,678,3459,2024/04/23 07:12:00,2024/04/23 07:37:00,completed,1,12.66
3479,1248,21,272,2097,417,2023/12/11 09:36:00,2023/12/11 10:00:00,completed,1,12.07
3480,898,108,123,2796,2924,2023/01/05 15:21:36,2023/01/05 15:42:36,completed,2,10.58
3481,903,127,377,750,2871,2023/10/25 12:57:36,2023/10/25 13:18:36,in_progress,1,10.53
3482,850,386,271,1108,127,2024/01/29 13:26:24,2024/01/29 13:35:24,in_progress,1,4.59
3483,1123,320,203,3965,1102,2024/02/25 12:57:36,2024/02/25 13:38:36,completed,2,20.81
3484,76,302,238,3961,2507,2024/03/05 10:48:00,2024/03/05 11:00:00,completed,3,6.03
3485,553,248,259,2467,3492,2023/06/20 12:00:00,2023/06/20 12:26:00,completed,2,13.16
3486,838,71,180,585,2464,2023/07/27 16:04:48,2023/07/27 16:44:48,completed,2,20.40
3487,911,330,174,886,1152,2023/12/25 20:09:36,2023/12/25 20:21:36,in_progress,1,6.30
3488,1240,328,116,3395,1949,2023/08/19 19:55:12,2023/08/19 20:20:12,completed,2,12.82
3489,1046,231,212,1218,2585,2023/07/12 19:40:48,2023/07/12 19:56:48,in_progress,2,8.02
3490,1383,366,70,3243,3837,2023/02/13 08:52:48,2023/02/13 09:20:48,completed,1,14.34
3491,693,115,247,3412,3469,2023/03/17 12:43:12,2023/03/17 13:20:12,completed,1,19.00
3492,1386,395,212,1723,3162,2023/07/18 16:19:12,2023/07/18 16:41:12,completed,1,11.25
3493,36,179,239,1374,1741,2023/05/11 10:48:00,2023/05/11 11:14:00,completed,3,13.23
3494,198,25,239,82,3248,2024/01/18 08:52:48,2024/01/18 09:19:48,completed,3,13.69
3495,512,109,265,2566,3497,2023/11/19 12:14:24,2023/11/19 12:30:24,completed,2,8.09
3496,916,303,118,226,2244,2024/02/21 13:26:24,2024/02/21 13:48:24,in_progress,3,11.48
3497,1245,254,185,735,724,2023/12/19 11:16:48,2023/12/19 11:55:48,completed,3,19.76
3498,961,48,122,2757,484,2024/04/26 10:48:00,2024/04/26 11:06:00,completed,2,9.23
3499,1431,387,317,2245,1554,2024/02/28 07:12:00,2024/02/28 07:46:00,completed,3,17.44
3500,1317,335,79,3355,24,2023/04/23 13:12:00,2023/04/23 13:46:00,in_progress,3,17.07
3501,1421,9,90,1500,3500,2023/08/24 22:19:12,2023/08/24 23:03:12,in_progress,1,22.42
3502,812,70,48,663,2133,2023/04/14 12:28:48,2023/04/14 12:37:48,completed,1,4.50
3503,501,242,360,3232,1951,2023/01/25 11:45:36,2023/01/25 12:06:36,completed,2,10.60
3504,8,339,287,3698,3615,2024/03/20 18:00:00,2024/03/20 18:08:00,completed,1,4.31
3505,114,315,249,3289,926,2024/05/23 13:26:24,2024/05/23 13:44:24,completed,1,9.20
3506,354,75,325,1422,1033,2023/11/06 07:12:00,2023/11/06 07:22:00,completed,1,5.37
3507,161,241,284,1071,722,2024/02/21 20:24:00,2024/02/21 20:42:00,in_progress,3,9.38
3508,850,265,182,2442,2880,2023/04/26 21:36:00,2023/04/26 22:02:00,completed,2,13.09
3509,1053,110,161,1737,2315,2024/03/22 19:26:24,2024/03/22 20:03:24,completed,2,18.76
3510,1025,398,330,1625,3178,2024/01/27 15:50:24,2024/01/27 16:20:24,completed,2,15.38
3511,432,98,272,2690,1993,2024/05/12 08:24:00,2024/05/12 08:45:00,completed,3,10.84
3512,382,356,355,2911,951,2023/08/04 15:21:36,2023/08/04 15:47:36,completed,3,13.06
3513,361,115,4,2365,1227,2023/03/28 13:26:24,2023/03/28 13:48:24,in_progress,2,11.32
3514,1033,316,122,1825,2580,2023/05/29 19:12:00,2023/05/29 19:40:00,completed,2,14.32
3515,1147,386,364,2571,2629,2023/09/30 14:24:00,2023/09/30 14:55:00,completed,3,15.92
3516,45,223,75,981,3621,2023/04/14 11:16:48,2023/04/14 11:50:48,in_progress,1,17.29
3517,678,21,184,2678,1886,2023/06/26 09:36:00,2023/06/26 09:45:00,in_progress,1,4.76
3518,1263,1,307,3662,2119,2023/07/12 09:21:36,2023/07/12 09:46:36,in_progress,1,12.93
3519,1351,229,3,3251,2238,2023/09/08 17:16:48,2023/09/08 17:26:48,completed,3,5.06
3520,373,171,335,1019,3955,2024/03/23 09:36:00,2024/03/23 09:52:00,in_progress,2,8.48
3521,778,98,246,483,2779,2024/05/05 19:26:24,2024/05/05 19:42:24,completed,1,8.30
3522,1405,164,97,3946,2255,2023/01/21 16:48:00,2023/01/21 17:05:00,completed,2,8.53
3523,540,58,49,2795,2261,2023/03/13 12:57:36,2023/03/13 13:14:36,completed,2,8.97
3524,1403,195,363,2958,2905,2023/02/12 16:19:12,2023/02/12 16:53:12,completed,2,17.24
3525,1152,347,85,1665,1445,2024/04/08 14:09:36,2024/04/08 14:40:36,completed,3,15.98
3526,555,141,301,1354,285,2023/04/14 19:40:48,2023/04/14 19:54:48,completed,3,7.24
3527,954,23,28,3058,258,2023/08/04 07:55:12,2023/08/04 08:07:12,in_progress,1,6.37
3528,804,26,386,457,487,2023/01/22 22:33:36,2023/01/22 22:59:36,in_progress,1,13.12
3529,91,284,148,3173,3123,2024/03/23 12:00:00,2024/03/23 12:36:00,in_progress,1,18.03
3530,1339,217,14,3222,437,2023/12/28 21:50:24,2023/12/28 22:15:24,completed,1,12.69
3531,703,101,149,1419,3844,2023/07/28 14:52:48,2023/07/28 15:08:48,completed,3,8.26
3532,400,71,273,3528,1812,2023/02/03 08:52:48,2023/02/03 09:05:48,in_progress,1,6.59
3533,1149,41,36,1949,553,2023/08/15 09:07:12,2023/08/15 09:51:12,in_progress,1,22.06
3534,982,381,340,1080,3273,2023/03/12 08:24:00,2023/03/12 08:49:00,in_progress,3,12.87
3535,523,372,123,167,467,2023/09/10 16:48:00,2023/09/10 16:58:00,in_progress,1,5.44
3536,1089,347,271,2386,1221,2023/10/08 22:33:36,2023/10/08 23:08:36,completed,2,17.90
3537,652,362,191,1403,2280,2024/02/18 18:43:12,2024/02/18 19:07:12,completed,2,12.40
3538,1442,273,151,3796,3728,2023/09/14 14:09:36,2023/09/14 14:52:36,in_progress,3,21.70
3539,163,109,308,982,528,2023/05/15 11:45:36,2023/05/15 11:57:36,completed,1,6.46
3540,279,94,369,2973,526,2023/06/30 19:12:00,2023/06/30 19:33:00,completed,3,10.62
3541,1338,226,10,1103,2776,2023/10/23 12:28:48,2023/10/23 13:01:48,in_progress,2,16.66
3542,192,131,113,2211,1185,2023/11/21 10:33:36,2023/11/21 11:10:36,completed,2,18.83
3543,859,57,224,1442,1281,2023/12/02 08:09:36,2023/12/02 08:27:36,completed,3,9.04
3544,1334,199,96,3804,3710,2023/12/11 18:43:12,2023/12/11 19:13:12,in_progress,2,15.48
3545,1104,330,146,372,1219,2023/05/16 12:14:24,2023/05/16 12:33:24,completed,1,9.81
3546,602,186,28,823,3803,2023/04/24 15:07:12,2023/04/24 15:32:12,completed,3,12.59
3547,375,234,145,938,1775,2023/03/09 15:50:24,2023/03/09 16:16:24,in_progress,3,13.39
3548,75,277,78,2423,3616,2024/04/18 10:19:12,2024/04/18 10:51:12,in_progress,3,16.04
3549,1346,96,359,2606,142,2023/12/10 10:19:12,2023/12/10 10:52:12,completed,3,16.98
3550,950,249,151,2882,2431,2023/01/13 18:28:48,2023/01/13 18:38:48,in_progress,1,5.20
3551,471,109,221,47,2292,2023/07/22 18:43:12,2023/07/22 19:20:12,in_progress,1,18.91
3552,1152,354,239,925,351,2023/10/24 07:40:48,2023/10/24 08:20:48,in_progress,3,20.26
3553,1461,69,15,242,3068,2023/04/23 10:33:36,2023/04/23 10:57:36,completed,1,12.08
3554,1260,279,232,2053,797,2024/03/06 07:26:24,2024/03/06 08:01:24,completed,1,17.54
3555,1468,199,142,2466,2761,2023/05/15 10:48:00,2023/05/15 11:06:00,in_progress,2,9.12
3556,460,291,131,2373,2093,2023/11/27 17:45:36,2023/11/27 17:59:36,completed,3,7.45
3557,598,326,398,2787,1283,2023/06/17 20:38:24,2023/06/17 20:45:24,completed,3,3.53
3558,922,19,109,1509,1322,2023/06/26 13:40:48,2023/06/26 14:17:48,completed,2,18.80
3559,572,8,207,3293,3530,2024/01/07 12:43:12,2024/01/07 13:05:12,in_progress,1,11.36
3560,521,392,109,3102,3786,2024/02/20 08:24:00,2024/02/20 08:41:00,completed,2,8.56
3561,1346,225,221,3280,2732,2023/04/28 12:00:00,2023/04/28 12:18:00,in_progress,2,9.33
3562,1094,164,56,1335,2840,2023/07/03 12:57:36,2023/07/03 13:28:36,completed,2,15.75
3563,1227,363,112,3457,3432,2023/10/15 17:16:48,2023/10/15 17:58:48,completed,3,21.15
3564,11,19,308,484,3929,2024/04/05 19:26:24,2024/04/05 20:06:24,in_progress,1,20.29
3565,349,160,117,3607,3654,2024/04/03 17:45:36,2024/04/03 17:58:36,completed,1,6.79
3566,1431,39,50,66,3549,2024/01/20 21:07:12,2024/01/20 21:47:12,completed,1,20.12
3567,625,379,320,2623,1573,2024/01/27 06:57:36,2024/01/27 07:37:36,in_progress,1,20.13
3568,763,41,273,3320,1009,2023/01/21 12:28:48,2023/01/21 12:47:48,completed,2,9.80
3569,1359,305,128,3920,3719,2023/04/21 16:48:00,2023/04/21 17:24:00,in_progress,2,18.49
3570,1043,228,168,46,945,2023/04/16 08:24:00,2023/04/16 08:53:00,in_progress,2,14.92
3571,1151,372,164,2676,3573,2023/05/17 13:40:48,2023/05/17 13:47:48,in_progress,2,3.75
3572,170,123,116,1281,2080,2023/02/13 08:52:48,2023/02/13 09:35:48,in_progress,2,21.73
3573,352,277,157,3557,2457,2023/04/02 20:24:00,2023/04/02 20:38:00,completed,1,7.34
3574,284,147,396,3641,963,2023/06/04 08:38:24,2023/06/04 08:55:24,completed,3,8.51
3575,1050,91,80,85,3062,2023/08/21 11:16:48,2023/08/21 11:44:48,completed,1,14.43
3576,103,391,325,3835,3906,2023/12/03 18:28:48,2023/12/03 19:03:48,completed,2,17.87
3577,364,199,238,2248,2824,2024/01/30 14:38:24,2024/01/30 15:07:24,completed,1,14.61
3578,1180,398,23,1543,755,2023/06/08 12:00:00,2023/06/08 12:08:00,completed,1,4.11
3579,642,323,115,1521,676,2023/12/27 11:31:12,2023/12/27 11:52:12,in_progress,1,10.69
3580,793,221,207,232,2395,2023/11/30 11:31:12,2023/11/30 12:02:12,in_progress,1,15.62
3581,61,168,256,1000,917,2023/11/26 21:21:36,2023/11/26 21:54:36,completed,2,16.77
3582,1282,283,66,25,1321,2023/01/08 16:04:48,2023/01/08 16:23:48,completed,1,9.51
3583,1126,319,90,912,1901,2023/05/05 21:50:24,2023/05/05 22:09:24,completed,3,9.70
3584,952,230,275,1386,2049,2023/09/13 18:28:48,2023/09/13 18:59:48,completed,3,15.67
3585,1305,185,159,3564,928,2023/05/05 18:43:12,2023/05/05 18:51:12,in_progress,1,4.37
3586,545,327,112,3940,3665,2023/08/28 11:16:48,2023/08/28 11:39:48,in_progress,1,11.98
3587,15,95,86,504,2737,2023/08/22 16:33:36,2023/08/22 17:02:36,in_progress,3,14.58
3588,612,236,254,1855,2478,2023/08/02 19:55:12,2023/08/02 20:20:12,in_progress,1,12.95
3589,961,72,385,2186,3343,2023/04/30 08:09:36,2023/04/30 08:42:36,completed,3,16.57
3590,1454,65,137,1347,695,2023/07/07 13:12:00,2023/07/07 13:43:00,completed,3,15.89
3591,425,113,4,1169,3440,2024/04/22 13:12:00,2024/04/22 13:35:00,in_progress,3,11.55
3592,626,322,271,3201,1942,2023/02/16 15:07:12,2023/02/16 15:45:12,completed,2,19.39
3593,400,327,219,936,1471,2024/02/19 15:50:24,2024/02/19 16:15:24,in_progress,1,12.63
3594,227,334,398,2467,2846,2023/01/09 21:21:36,2023/01/09 21:49:36,in_progress,3,14.20
3595,715,99,71,1076,1214,2024/02/22 10:19:12,2024/02/22 10:59:12,completed,1,20.11
3596,908,391,375,385,2890,2023/03/07 16:19:12,2023/03/07 16:49:12,completed,2,15.42
3597,668,85,81,1891,350,2023/06/15 15:50:24,2023/06/15 16:12:24,in_progress,2,11.36
3598,1127,85,196,2394,2896,2023/09/23 12:14:24,2023/09/23 12:46:24,in_progress,3,16.42
3599,522,301,117,3244,2976,2023/09/17 15:50:24,2023/09/17 16:12:24,in_progress,3,11.17
3600,1444,210,32,1745,2796,2023/01/20 10:19:12,2023/01/20 11:00:12,completed,3,20.93
3601,170,187,4,2039,2694,2023/05/01 12:00:00,2023/05/01 12:43:00,in_progress,3,21.70
3602,312,163,338,1571,239,2023/01/26 10:19:12,2023/01/26 10:34:12,completed,3,7.67
3603,76,217,333,1251,897,2023/07/16 10:04:48,2023/07/16 10:42:48,completed,1,19.02
3604,609,50,186,507,2552,2023/03/25 16:04:48,2023/03/25 16:19:48,completed,2,7.87
3605,453,337,11,629,719,2023/08/15 20:38:24,2023/08/15 21:17:24,completed,3,19.72
3606,1500,150,67,2258,1430,2023/01/09 12:28:48,2023/01/09 13:00:48,in_progress,1,16.48
3607,87,51,72,3119,1139,2024/01/19 20:09:36,2024/01/19 20:19:36,in_progress,1,5.16
3608,302,300,312,1401,1636,2023/12/09 09:50:24,2023/12/09 10:24:24,in_progress,2,17.32
3609,680,366,30,2821,3116,2024/04/09 19:55:12,2024/04/09 20:15:12,in_progress,3,10.31
3610,106,367,119,3644,696,2023/03/05 08:52:48,2023/03/05 09:12:48,in_progress,3,10.16
3611,78,62,268,2147,1416,2023/04/01 12:28:48,2023/04/01 13:03:48,in_progress,3,17.63
3612,1038,3,298,1512,1250,2023/05/12 15:07:12,2023/05/12 15:48:12,in_progress,3,20.64
3613,491,397,357,2596,2730,2024/04/11 07:55:12,2024/04/11 08:25:12,in_progress,3,15.26
3614,398,317,225,145,2048,2024/05/23 16:48:00,2024/05/23 17:14:00,in_progress,3,13.24
3615,272,229,291,2505,2814,2023/12/16 18:00:00,2023/12/16 18:13:00,completed,1,6.84
3616,597,118,379,2474,38,2023/07/27 11:02:24,2023/07/27 11:15:24,completed,2,6.59
3617,1127,319,194,655,14,2023/04/04 15:21:36,2023/04/04 16:04:36,completed,2,21.96
3618,1263,361,38,1076,414,2024/02/26 15:21:36,2024/02/26 15:45:36,completed,1,12.17
3619,445,6,197,3380,2228,2023/10/01 12:28:48,2023/10/01 12:54:48,completed,1,13.19
3620,90,84,1,2444,3058,2023/01/09 14:09:36,2023/01/09 14:22:36,in_progress,3,6.67
3621,645,14,341,3432,1715,2024/03/24 10:48:00,2024/03/24 11:20:00,in_progress,3,16.39
3622,1232,79,149,3147,186,2023/09/27 14:52:48,2023/09/27 15:30:48,in_progress,2,19.12
3623,1150,296,254,2695,280,2023/07/21 21:07:12,2023/07/21 21:25:12,completed,2,9.28
3624,1400,361,20,2144,1032,2024/02/19 09:50:24,2024/02/19 10:07:24,in_progress,2,9.00
3625,270,264,357,170,1412,2023/01/23 16:04:48,2023/01/23 16:36:48,completed,1,16.05
3626,104,211,216,2543,389,2023/04/12 16:33:36,2023/04/12 16:47:36,completed,2,7.17
3627,978,100,376,3208,956,2023/04/23 21:21:36,2023/04/23 21:40:36,completed,2,9.73
3628,610,223,253,922,1017,2023/09/06 20:24:00,2023/09/06 20:59:00,completed,3,18.00
3629,858,127,172,2097,1969,2023/12/15 15:07:12,2023/12/15 15:50:12,completed,2,21.99
3630,1314,27,135,1316,2080,2024/04/14 07:40:48,2024/04/14 08:02:48,in_progress,3,11.42
3631,869,143,386,2318,3901,2024/01/24 07:26:24,2024/01/24 08:02:24,in_progress,3,18.42
3632,147,335,341,680,1627,2023/04/30 19:40:48,2023/04/30 19:48:48,in_progress,3,4.38
3633,199,127,15,242,2937,2023/04/28 11:16:48,2023/04/28 11:52:48,completed,3,18.28
3634,211,74,102,297,2586,2023/10/01 18:00:00,2023/10/01 18:36:00,in_progress,3,18.32
3635,865,373,269,3921,117,2024/01/18 15:36:00,2024/01/18 16:11:00,in_progress,1,17.50
3636,423,307,349,1780,3366,2023/06/12 07:12:00,2023/06/12 07:51:00,completed,1,19.87
3637,964,136,234,1802,666,2023/06/20 18:57:36,2023/06/20 19:18:36,in_progress,3,10.64
3638,424,36,243,2523,1603,2023/03/25 09:50:24,2023/03/25 10:29:24,completed,2,19.53
3639,161,310,128,428,1682,2023/05/01 11:45:36,2023/05/01 12:00:36,completed,1,7.87
3640,484,232,269,2278,422,2023/11/25 07:12:00,2023/11/25 07:35:00,in_progress,3,11.57
3641,614,359,150,3489,1709,2024/02/12 19:26:24,2024/02/12 19:44:24,in_progress,3,9.19
3642,145,222,110,701,2917,2023/05/09 22:19:12,2023/05/09 23:01:12,in_progress,2,21.29
3643,1078,356,66,3812,2968,2023/02/24 17:02:24,2023/02/24 17:38:24,completed,1,18.49
3644,372,198,69,1606,519,2023/08/03 09:50:24,2023/08/03 10:13:24,completed,2,11.61
3645,858,113,139,1176,1845,2023/03/06 16:19:12,2023/03/06 16:56:12,in_progress,1,18.80
3646,297,74,386,2843,2314,2023/10/01 18:57:36,2023/10/01 19:35:36,in_progress,3,19.12
3647,996,333,69,738,464,2024/02/06 16:19:12,2024/02/06 16:34:12,completed,2,7.94
3648,1181,128,125,2352,1431,2023/05/16 19:40:48,2023/05/16 19:58:48,in_progress,2,9.05
3649,1385,361,311,2367,2242,2023/03/05 08:09:36,2023/03/05 08:52:36,completed,2,21.89
3650,257,315,156,550,2117,2023/09/28 07:55:12,2023/09/28 08:33:12,completed,2,19.21
3651,373,292,253,3928,2247,2023/12/23 20:24:00,2023/12/23 20:46:00,in_progress,2,11.32
3652,541,329,361,1996,2626,2023/01/20 08:52:48,2023/01/20 09:08:48,completed,1,8.47
3653,1435,260,1,185,1669,2024/04/17 11:02:24,2024/04/17 11:41:24,in_progress,1,19.97
3654,339,367,361,1417,2544,2023/07/06 19:12:00,2023/07/06 19:36:00,in_progress,2,12.34
3655,346,233,178,3139,220,2024/04/20 12:57:36,2024/04/20 13:20:36,in_progress,2,11.87
3656,1020,315,328,2806,257,2023/03/17 16:33:36,2023/03/17 17:11:36,completed,1,19.33
3657,144,158,302,185,450,2024/02/07 07:55:12,2024/02/07 08:13:12,in_progress,1,9.05
3658,1074,361,347,2513,1473,2023/02/27 08:52:48,2023/02/27 09:00:48,in_progress,2,4.18
3659,1087,39,261,1694,3786,2023/08/20 07:12:00,2023/08/20 07:44:00,completed,2,16.35
3660,949,150,44,821,1743,2024/04/03 09:36:00,2024/04/03 09:50:00,completed,2,7.03
3661,653,60,289,3110,3200,2024/01/16 08:09:36,2024/01/16 08:30:36,completed,2,10.94
3662,586,184,222,1606,2823,2023/05/15 11:16:48,2023/05/15 11:27:48,completed,1,5.78
3663,58,93,46,1058,216,2023/12/16 12:57:36,2023/12/16 13:30:36,in_progress,2,16.62
3664,570,243,50,117,1087,2023/10/30 16:04:48,2023/10/30 16:45:48,in_progress,3,20.77
3665,1084,31,139,1080,3692,2023/08/29 09:36:00,2023/08/29 10:13:00,in_progress,2,18.82
3666,142,129,60,1745,3590,2024/05/11 09:36:00,2024/05/11 09:54:00,in_progress,1,9.28
3667,846,279,145,1948,2319,2023/03/26 14:52:48,2023/03/26 15:02:48,completed,3,5.39
3668,1225,302,212,1742,2415,2023/11/23 12:57:36,2023/11/23 13:14:36,completed,3,8.99
3669,545,384,381,1973,1936,2023/12/05 16:33:36,2023/12/05 17:12:36,in_progress,2,19.57
3670,1103,312,358,275,926,2023/07/01 18:14:24,2023/07/01 18:31:24,in_progress,2,8.64
3671,416,250,79,311,2914,2023/01/08 18:00:00,2023/01/08 18:09:00,in_progress,3,4.62
3672,620,157,118,1435,2329,2023/10/18 12:57:36,2023/10/18 13:21:36,completed,3,12.25
3673,569,148,329,1927,3696,2024/05/09 11:45:36,2024/05/09 12:16:36,completed,2,15.82
3674,98,389,375,1718,541,2023/01/10 20:38:24,2023/01/10 21:16:24,completed,2,19.15
3675,863,132,73,893,3357,2023/11/20 20:52:48,2023/11/20 21:07:48,in_progress,2,7.72
3676,399,395,143,3836,2231,2024/01/19 18:14:24,2024/01/19 18:46:24,in_progress,3,16.46
3677,765,2,36,2524,986,2024/03/13 18:57:36,2024/03/13 19:14:36,completed,1,8.88
3678,827,170,252,3094,305,2023/03/22 08:38:24,2023/03/22 08:55:24,completed,3,8.73
3679,150,73,354,161,886,2024/02/19 11:31:12,2024/02/19 11:45:12,completed,1,7.27
3680,951,171,191,281,2887,2023/07/27 08:24:00,2023/07/27 08:47:00,completed,1,11.81
3681,905,349,215,1517,2941,2023/11/11 09:50:24,2023/11/11 10:20:24,completed,3,15.23
3682,419,134,81,1298,1591,2023/11/22 20:52:48,2023/11/22 21:22:48,in_progress,1,15.45
3683,1494,43,28,1912,1082,2023/11/09 22:04:48,2023/11/09 22:33:48,completed,3,14.88
3684,150,350,120,1681,3954,2023/07/29 12:14:24,2023/07/29 12:41:24,completed,2,13.66
3685,1423,53,4,3615,2082,2023/12/07 08:38:24,2023/12/07 09:19:24,completed,1,20.82
3686,612,277,205,3276,1926,2023/07/30 10:33:36,2023/07/30 11:12:36,in_progress,2,19.59
3687,1443,344,70,2857,1723,2024/02/28 22:48:00,2024/02/28 22:58:00,in_progress,2,5.32
3688,767,263,105,2374,581,2023/08/11 13:40:48,2023/08/11 14:14:48,in_progress,3,17.32
3689,1150,319,170,3257,3267,2023/04/23 22:48:00,2023/04/23 23:11:00,completed,2,11.95
3690,1170,367,215,1663,2314,2024/01/03 16:33:36,2024/01/03 16:40:36,completed,1,3.60
3691,930,45,129,440,698,2023/12/22 09:36:00,2023/12/22 09:51:00,completed,1,7.80
3692,382,216,6,1634,936,2024/04/06 08:09:36,2024/04/06 08:34:36,completed,1,12.70
3693,760,50,228,2479,146,2023/01/07 10:19:12,2023/01/07 10:55:12,completed,1,18.37
3694,878,101,188,3749,3040,2024/01/09 16:48:00,2024/01/09 17:05:00,completed,1,8.99
3695,1494,386,225,2677,3494,2023/08/15 18:00:00,2023/08/15 18:44:00,in_progress,2,22.24
3696,659,130,184,2177,817,2023/09/09 12:28:48,2023/09/09 12:36:48,completed,2,4.13
3697,542,81,240,3240,2200,2023/04/19 06:57:36,2023/04/19 07:21:36,completed,2,12.36
3698,63,62,180,3849,554,2023/05/11 18:57:36,2023/05/11 19:35:36,completed,2,19.27
3699,960,351,175,921,3057,2023/01/27 09:21:36,2023/01/27 09:44:36,completed,2,11.82
3700,538,266,306,864,3152,2024/01/31 08:52:48,2024/01/31 09:03:48,completed,2,5.99
3701,558,115,189,2097,805,2023/02/28 12:28:48,2023/02/28 13:03:48,completed,3,17.80
3702,250,88,140,1031,3972,2023/02/12 18:14:24,2023/02/12 18:25:24,completed,2,5.90
3703,1181,251,192,2606,3056,2024/04/05 15:21:36,2024/04/05 15:57:36,completed,2,18.02
3704,973,323,153,3056,830,2023/08/30 18:14:24,2023/08/30 18:30:24,in_progress,3,8.09
3705,210,99,346,1214,2536,2024/03/06 10:33:36,2024/03/06 10:45:36,in_progress,2,6.22
3706,248,65,55,96,715,2023/07/30 22:33:36,2023/07/30 22:54:36,in_progress,3,10.83
3707,1336,181,46,2027,1465,2023/02/15 14:38:24,2023/02/15 14:53:24,completed,3,7.69
3708,1123,183,264,1567,1528,2023/07/11 18:00:00,2023/07/11 18:21:00,in_progress,3,10.82
3709,857,270,229,1472,1675,2024/03/06 12:43:12,2024/03/06 13:18:12,in_progress,1,17.96
3710,346,230,400,3964,3175,2024/01/27 07:55:12,2024/01/27 08:07:12,in_progress,2,6.21
3711,1435,66,320,28,2990,2023/11/27 08:09:36,2023/11/27 08:40:36,completed,1,15.87
3712,1029,370,181,2028,2052,2024/02/26 17:45:36,2024/02/26 18:26:36,in_progress,2,20.85
3713,265,379,304,2538,2010,2023/06/07 11:16:48,2023/06/07 11:52:48,in_progress,1,18.27
3714,75,161,233,1414,2581,2023/03/17 13:26:24,2023/03/17 13:42:24,completed,1,8.36
3715,102,82,180,64,2996,2024/01/20 13:12:00,2024/01/20 13:37:00,completed,2,12.76
3716,771,346,87,2372,873,2023/10/03 08:09:36,2023/10/03 08:17:36,in_progress,3,4.12
3717,85,372,284,839,1574,2024/02/20 13:55:12,2024/02/20 14:36:12,in_progress,2,20.98
3718,68,80,33,262,3255,2024/03/31 12:14:24,2024/03/31 12:55:24,completed,1,20.86
3719,1125,217,325,3770,3963,2024/04/24 18:57:36,2024/04/24 19:15:36,completed,1,9.23
3720,214,183,50,640,1183,2023/09/16 20:38:24,2023/09/16 21:08:24,completed,1,15.40
3721,557,126,41,2837,1439,2024/01/15 13:12:00,2024/01/15 13:37:00,completed,1,12.72
3722,479,8,258,3845,3982,2023/01/25 09:21:36,2023/01/25 09:31:36,completed,3,5.45
3723,1288,22,372,3475,2123,2023/04/10 10:04:48,2023/04/10 10:29:48,completed,2,12.81
3724,1345,231,343,1294,1098,2023/06/21 10:33:36,2023/06/21 10:50:36,completed,3,8.51
3725,1003,111,119,2044,2615,2023/06/19 13:55:12,2023/06/19 14:10:12,completed,3,7.83
3726,246,265,193,3359,156,2023/07/11 09:36:00,2023/07/11 10:02:00,in_progress,2,13.34
3727,7,324,15,2944,2960,2023/03/06 14:09:36,2023/03/06 14:41:36,in_progress,1,16.14
3728,1134,121,335,2924,302,2023/06/07 19:40:48,2023/06/07 20:23:48,completed,1,21.98
3729,1074,206,84,1442,2993,2023/06/02 16:19:12,2023/06/02 16:32:12,in_progress,3,6.74
3730,1102,233,398,3213,149,2024/01/09 06:57:36,2024/01/09 07:27:36,in_progress,1,15.03
3731,1232,13,74,3883,3454,2023/07/27 09:50:24,2023/07/27 10:23:24,in_progress,3,16.58
3732,212,268,285,3691,1423,2024/01/23 10:48:00,2024/01/23 11:29:00,in_progress,3,20.74
3733,2,29,171,3376,2386,2023/02/19 15:50:24,2023/02/19 16:02:24,completed,3,6.33
3734,841,12,108,1709,450,2024/01/30 13:26:24,2024/01/30 13:41:24,completed,2,7.68
3735,853,1,283,2818,817,2023/08/22 10:19:12,2023/08/22 10:44:12,completed,2,12.91
3736,111,114,226,1827,1718,2023/04/07 14:09:36,2023/04/07 14:44:36,in_progress,3,17.94
3737,918,155,85,2555,3495,2023/04/13 14:38:24,2023/04/13 14:57:24,completed,2,9.59
3738,108,22,267,1008,303,2023/09/14 07:26:24,2023/09/14 07:56:24,in_progress,1,15.50
3739,1025,216,56,3572,1903,2023/09/03 08:09:36,2023/09/03 08:45:36,completed,2,18.18
